"Time_point","gene","cell_line","guide","replicate","value","biotype"
12,"SNHG15","H1299","g1","R2",1,"LncRNA"
18,"SNHG15","H1299","g1","R2",0.6667805,"LncRNA"
24,"SNHG15","H1299","g1","R2",0.4377889,"LncRNA"
30,"SNHG15","H1299","g1","R2",0.3439863,"LncRNA"
36,"SNHG15","H1299","g1","R2",0.362395,"LncRNA"
42,"SNHG15","H1299","g1","R2",0.3289391,"LncRNA"
48,"SNHG15","H1299","g1","R2",0.2512605,"LncRNA"
54,"SNHG15","H1299","g1","R2",0.3075368,"LncRNA"
60,"SNHG15","H1299","g1","R2",0.3637605,"LncRNA"
66,"SNHG15","H1299","g1","R2",0.3115809,"LncRNA"
72,"SNHG15","H1299","g1","R2",0.3655725,"LncRNA"
78,"SNHG15","H1299","g1","R2",0.340126,"LncRNA"
84,"SNHG15","H1299","g1","R2",0.3870273,"LncRNA"
90,"SNHG15","H1299","g1","R2",0.4802784,"LncRNA"
0,"SNHG15","H1299","g2","R1",2.35779,"LncRNA"
6,"SNHG15","H1299","g2","R1",1.400251,"LncRNA"
12,"SNHG15","H1299","g2","R1",1,"LncRNA"
18,"SNHG15","H1299","g2","R1",0.6580305,"LncRNA"
24,"SNHG15","H1299","g2","R1",0.521533,"LncRNA"
30,"SNHG15","H1299","g2","R1",0.3803258,"LncRNA"
36,"SNHG15","H1299","g2","R1",0.3613409,"LncRNA"
42,"SNHG15","H1299","g2","R1",0.2906015,"LncRNA"
48,"SNHG15","H1299","g2","R1",0.2218881,"LncRNA"
54,"SNHG15","H1299","g2","R1",0.4006266,"LncRNA"
60,"SNHG15","H1299","g2","R1",0.4904449,"LncRNA"
66,"SNHG15","H1299","g2","R1",0.4206245,"LncRNA"
72,"SNHG15","H1299","g2","R1",0.3394737,"LncRNA"
78,"SNHG15","H1299","g2","R1",0.4420322,"LncRNA"
84,"SNHG15","H1299","g2","R1",0.3870092,"LncRNA"
90,"SNHG15","H1299","g2","R1",0.368421,"LncRNA"
0,"SNHG15","H1299","g2","R2",2.360728,"LncRNA"
6,"SNHG15","H1299","g2","R2",1.365447,"LncRNA"
12,"SNHG15","H1299","g2","R2",1,"LncRNA"
18,"SNHG15","H1299","g2","R2",0.6915509,"LncRNA"
24,"SNHG15","H1299","g2","R2",0.5816774,"LncRNA"
30,"SNHG15","H1299","g2","R2",0.4814281,"LncRNA"
36,"SNHG15","H1299","g2","R2",0.4802083,"LncRNA"
42,"SNHG15","H1299","g2","R2",0.4988248,"LncRNA"
48,"SNHG15","H1299","g2","R2",0.5180823,"LncRNA"
54,"SNHG15","H1299","g2","R2",0.5071403,"LncRNA"
60,"SNHG15","H1299","g2","R2",0.4466702,"LncRNA"
66,"SNHG15","H1299","g2","R2",0.4553063,"LncRNA"
72,"SNHG15","H1299","g2","R2",0.3844017,"LncRNA"
78,"SNHG15","H1299","g2","R2",0.478036,"LncRNA"
84,"SNHG15","H1299","g2","R2",0.481989,"LncRNA"
90,"SNHG15","H1299","g2","R2",0.6002671,"LncRNA"
0,"SNHG15","H1299","g3","R1",2.895996,"LncRNA"
6,"SNHG15","H1299","g3","R1",1.598701,"LncRNA"
12,"SNHG15","H1299","g3","R1",1,"LncRNA"
18,"SNHG15","H1299","g3","R1",0.7439935,"LncRNA"
24,"SNHG15","H1299","g3","R1",0.5061688,"LncRNA"
30,"SNHG15","H1299","g3","R1",0.4046537,"LncRNA"
36,"SNHG15","H1299","g3","R1",0.2781385,"LncRNA"
42,"SNHG15","H1299","g3","R1",0.353842,"LncRNA"
48,"SNHG15","H1299","g3","R1",0.3183441,"LncRNA"
54,"SNHG15","H1299","g3","R1",0.2422078,"LncRNA"
60,"SNHG15","H1299","g3","R1",0.3458333,"LncRNA"
66,"SNHG15","H1299","g3","R1",0.3217533,"LncRNA"
72,"SNHG15","H1299","g3","R1",0.2635281,"LncRNA"
78,"SNHG15","H1299","g3","R1",0.4404221,"LncRNA"
84,"SNHG15","H1299","g3","R1",0.4100649,"LncRNA"
90,"SNHG15","H1299","g3","R1",0.3637446,"LncRNA"
0,"SNHG15","H1299","g3","R2",2.93212,"LncRNA"
6,"SNHG15","H1299","g3","R2",1.286973,"LncRNA"
12,"SNHG15","H1299","g3","R2",1,"LncRNA"
18,"SNHG15","H1299","g3","R2",0.6256868,"LncRNA"
24,"SNHG15","H1299","g3","R2",0.4015568,"LncRNA"
30,"SNHG15","H1299","g3","R2",0.3445513,"LncRNA"
36,"SNHG15","H1299","g3","R2",0.3461539,"LncRNA"
42,"SNHG15","H1299","g3","R2",0.4712683,"LncRNA"
48,"SNHG15","H1299","g3","R2",0.4993132,"LncRNA"
54,"SNHG15","H1299","g3","R2",0.5732601,"LncRNA"
60,"SNHG15","H1299","g3","R2",0.5615842,"LncRNA"
66,"SNHG15","H1299","g3","R2",0.6642628,"LncRNA"
72,"SNHG15","H1299","g3","R2",0.7759844,"LncRNA"
78,"SNHG15","H1299","g3","R2",0.8618361,"LncRNA"
84,"SNHG15","H1299","g3","R2",1.248054,"LncRNA"
90,"SNHG15","H1299","g3","R2",1.746909,"LncRNA"
0,"GAS5","H1299","g1","R1",0.5676651,"LncRNA"
6,"GAS5","H1299","g1","R1",0.7548834,"LncRNA"
12,"GAS5","H1299","g1","R1",1,"LncRNA"
18,"GAS5","H1299","g1","R1",1.209588,"LncRNA"
24,"GAS5","H1299","g1","R1",1.519026,"LncRNA"
30,"GAS5","H1299","g1","R1",1.830789,"LncRNA"
36,"GAS5","H1299","g1","R1",2.062996,"LncRNA"
42,"GAS5","H1299","g1","R1",2.216059,"LncRNA"
48,"GAS5","H1299","g1","R1",2.480412,"LncRNA"
54,"GAS5","H1299","g1","R1",2.603865,"LncRNA"
60,"GAS5","H1299","g1","R1",2.76282,"LncRNA"
66,"GAS5","H1299","g1","R1",2.93718,"LncRNA"
72,"GAS5","H1299","g1","R1",3.028007,"LncRNA"
78,"GAS5","H1299","g1","R1",3.134244,"LncRNA"
84,"GAS5","H1299","g1","R1",3.234051,"LncRNA"
90,"GAS5","H1299","g1","R1",3.241562,"LncRNA"
0,"GAS5","H1299","g1","R2",0.5429326,"LncRNA"
6,"GAS5","H1299","g1","R2",0.6947329,"LncRNA"
12,"GAS5","H1299","g1","R2",1,"LncRNA"
18,"GAS5","H1299","g1","R2",1.254387,"LncRNA"
24,"GAS5","H1299","g1","R2",1.532571,"LncRNA"
30,"GAS5","H1299","g1","R2",1.854526,"LncRNA"
36,"GAS5","H1299","g1","R2",2.127641,"LncRNA"
42,"GAS5","H1299","g1","R2",2.385577,"LncRNA"
48,"GAS5","H1299","g1","R2",2.596363,"LncRNA"
54,"GAS5","H1299","g1","R2",2.79876,"LncRNA"
60,"GAS5","H1299","g1","R2",3.024646,"LncRNA"
66,"GAS5","H1299","g1","R2",3.299497,"LncRNA"
72,"GAS5","H1299","g1","R2",3.618051,"LncRNA"
78,"GAS5","H1299","g1","R2",3.816955,"LncRNA"
84,"GAS5","H1299","g1","R2",4.083609,"LncRNA"
90,"GAS5","H1299","g1","R2",4.360092,"LncRNA"
0,"GAS5","H1299","g2","R1",0.656049,"LncRNA"
6,"GAS5","H1299","g2","R1",0.7179499,"LncRNA"
12,"GAS5","H1299","g2","R1",1,"LncRNA"
18,"GAS5","H1299","g2","R1",1.405513,"LncRNA"
24,"GAS5","H1299","g2","R1",1.892023,"LncRNA"
30,"GAS5","H1299","g2","R1",2.562129,"LncRNA"
36,"GAS5","H1299","g2","R1",3.289608,"LncRNA"
42,"GAS5","H1299","g2","R1",4.190814,"LncRNA"
48,"GAS5","H1299","g2","R1",5.18692,"LncRNA"
54,"GAS5","H1299","g2","R1",6.559904,"LncRNA"
60,"GAS5","H1299","g2","R1",8.225045,"LncRNA"
66,"GAS5","H1299","g2","R1",10.27135,"LncRNA"
72,"GAS5","H1299","g2","R1",12.53894,"LncRNA"
78,"GAS5","H1299","g2","R1",14.75861,"LncRNA"
84,"GAS5","H1299","g2","R1",16.90202,"LncRNA"
90,"GAS5","H1299","g2","R1",19.43522,"LncRNA"
0,"GAS5","H1299","g2","R2",0.6743583,"LncRNA"
6,"GAS5","H1299","g2","R2",0.7258644,"LncRNA"
12,"GAS5","H1299","g2","R2",1,"LncRNA"
18,"GAS5","H1299","g2","R2",1.382619,"LncRNA"
24,"GAS5","H1299","g2","R2",1.80785,"LncRNA"
30,"GAS5","H1299","g2","R2",2.503593,"LncRNA"
36,"GAS5","H1299","g2","R2",3.204831,"LncRNA"
42,"GAS5","H1299","g2","R2",4.169019,"LncRNA"
48,"GAS5","H1299","g2","R2",5.165625,"LncRNA"
54,"GAS5","H1299","g2","R2",6.583413,"LncRNA"
60,"GAS5","H1299","g2","R2",8.150635,"LncRNA"
66,"GAS5","H1299","g2","R2",9.881909,"LncRNA"
72,"GAS5","H1299","g2","R2",11.66793,"LncRNA"
78,"GAS5","H1299","g2","R2",13.64781,"LncRNA"
84,"GAS5","H1299","g2","R2",15.50179,"LncRNA"
90,"GAS5","H1299","g2","R2",17.46879,"LncRNA"
0,"GAS5","H1299","g3","R1",0.5314421,"LncRNA"
6,"GAS5","H1299","g3","R1",0.6878397,"LncRNA"
12,"GAS5","H1299","g3","R1",1,"LncRNA"
18,"GAS5","H1299","g3","R1",1.377926,"LncRNA"
24,"GAS5","H1299","g3","R1",1.815595,"LncRNA"
30,"GAS5","H1299","g3","R1",2.386483,"LncRNA"
36,"GAS5","H1299","g3","R1",2.903288,"LncRNA"
42,"GAS5","H1299","g3","R1",3.57442,"LncRNA"
48,"GAS5","H1299","g3","R1",4.420313,"LncRNA"
54,"GAS5","H1299","g3","R1",5.273364,"LncRNA"
60,"GAS5","H1299","g3","R1",6.353472,"LncRNA"
66,"GAS5","H1299","g3","R1",7.64986,"LncRNA"
72,"GAS5","H1299","g3","R1",8.885311,"LncRNA"
78,"GAS5","H1299","g3","R1",10.26463,"LncRNA"
84,"GAS5","H1299","g3","R1",11.7398,"LncRNA"
90,"GAS5","H1299","g3","R1",13.22997,"LncRNA"
0,"GAS5","H1299","g3","R2",0.4641584,"LncRNA"
6,"GAS5","H1299","g3","R2",0.6761148,"LncRNA"
12,"GAS5","H1299","g3","R2",1,"LncRNA"
18,"GAS5","H1299","g3","R2",1.41048,"LncRNA"
24,"GAS5","H1299","g3","R2",1.792936,"LncRNA"
30,"GAS5","H1299","g3","R2",2.220006,"LncRNA"
36,"GAS5","H1299","g3","R2",2.778329,"LncRNA"
42,"GAS5","H1299","g3","R2",3.335902,"LncRNA"
48,"GAS5","H1299","g3","R2",4.026128,"LncRNA"
54,"GAS5","H1299","g3","R2",4.843398,"LncRNA"
60,"GAS5","H1299","g3","R2",5.645115,"LncRNA"
66,"GAS5","H1299","g3","R2",6.722755,"LncRNA"
72,"GAS5","H1299","g3","R2",7.898808,"LncRNA"
78,"GAS5","H1299","g3","R2",9.050259,"LncRNA"
84,"GAS5","H1299","g3","R2",10.3121,"LncRNA"
90,"GAS5","H1299","g3","R2",11.88841,"LncRNA"
0,"LINCPINT","H1299","g1","R1",0.5227068,"LncRNA"
6,"LINCPINT","H1299","g1","R1",0.7145559,"LncRNA"
12,"LINCPINT","H1299","g1","R1",1,"LncRNA"
18,"LINCPINT","H1299","g1","R1",1.231601,"LncRNA"
24,"LINCPINT","H1299","g1","R1",1.41145,"LncRNA"
30,"LINCPINT","H1299","g1","R1",1.566025,"LncRNA"
36,"LINCPINT","H1299","g1","R1",1.707416,"LncRNA"
42,"LINCPINT","H1299","g1","R1",1.836161,"LncRNA"
48,"LINCPINT","H1299","g1","R1",1.867018,"LncRNA"
54,"LINCPINT","H1299","g1","R1",1.966358,"LncRNA"
60,"LINCPINT","H1299","g1","R1",2.030191,"LncRNA"
66,"LINCPINT","H1299","g1","R1",2.046397,"LncRNA"
72,"LINCPINT","H1299","g1","R1",2.049999,"LncRNA"
78,"LINCPINT","H1299","g1","R1",2.103887,"LncRNA"
84,"LINCPINT","H1299","g1","R1",2.130963,"LncRNA"
90,"LINCPINT","H1299","g1","R1",2.187315,"LncRNA"
0,"LINCPINT","H1299","g1","R2",0.4998434,"LncRNA"
6,"LINCPINT","H1299","g1","R2",0.7689725,"LncRNA"
12,"LINCPINT","H1299","g1","R2",1,"LncRNA"
18,"LINCPINT","H1299","g1","R2",1.19827,"LncRNA"
24,"LINCPINT","H1299","g1","R2",1.393805,"LncRNA"
30,"LINCPINT","H1299","g1","R2",1.531303,"LncRNA"
36,"LINCPINT","H1299","g1","R2",1.661862,"LncRNA"
42,"LINCPINT","H1299","g1","R2",1.719929,"LncRNA"
48,"LINCPINT","H1299","g1","R2",1.921542,"LncRNA"
54,"LINCPINT","H1299","g1","R2",1.979042,"LncRNA"
60,"LINCPINT","H1299","g1","R2",2.076185,"LncRNA"
66,"LINCPINT","H1299","g1","R2",2.078169,"LncRNA"
72,"LINCPINT","H1299","g1","R2",2.238674,"LncRNA"
78,"LINCPINT","H1299","g1","R2",2.28196,"LncRNA"
84,"LINCPINT","H1299","g1","R2",2.377303,"LncRNA"
90,"LINCPINT","H1299","g1","R2",2.437776,"LncRNA"
0,"LINCPINT","H1299","g2","R1",0.4531561,"LncRNA"
6,"LINCPINT","H1299","g2","R1",0.6878672,"LncRNA"
12,"LINCPINT","H1299","g2","R1",1,"LncRNA"
18,"LINCPINT","H1299","g2","R1",1.40019,"LncRNA"
24,"LINCPINT","H1299","g2","R1",1.765942,"LncRNA"
30,"LINCPINT","H1299","g2","R1",2.185876,"LncRNA"
36,"LINCPINT","H1299","g2","R1",2.600904,"LncRNA"
42,"LINCPINT","H1299","g2","R1",3.074837,"LncRNA"
48,"LINCPINT","H1299","g2","R1",3.56103,"LncRNA"
54,"LINCPINT","H1299","g2","R1",4.271276,"LncRNA"
60,"LINCPINT","H1299","g2","R1",5.017842,"LncRNA"
66,"LINCPINT","H1299","g2","R1",5.660233,"LncRNA"
72,"LINCPINT","H1299","g2","R1",6.439061,"LncRNA"
78,"LINCPINT","H1299","g2","R1",7.268226,"LncRNA"
84,"LINCPINT","H1299","g2","R1",8.085852,"LncRNA"
90,"LINCPINT","H1299","g2","R1",8.917956,"LncRNA"
0,"LINCPINT","H1299","g2","R2",0.3999133,"LncRNA"
6,"LINCPINT","H1299","g2","R2",0.6479518,"LncRNA"
12,"LINCPINT","H1299","g2","R2",1,"LncRNA"
18,"LINCPINT","H1299","g2","R2",1.371236,"LncRNA"
24,"LINCPINT","H1299","g2","R2",1.748316,"LncRNA"
30,"LINCPINT","H1299","g2","R2",2.199262,"LncRNA"
36,"LINCPINT","H1299","g2","R2",2.734351,"LncRNA"
42,"LINCPINT","H1299","g2","R2",3.213735,"LncRNA"
48,"LINCPINT","H1299","g2","R2",3.775177,"LncRNA"
54,"LINCPINT","H1299","g2","R2",4.44628,"LncRNA"
60,"LINCPINT","H1299","g2","R2",5.168683,"LncRNA"
66,"LINCPINT","H1299","g2","R2",5.834394,"LncRNA"
72,"LINCPINT","H1299","g2","R2",6.655647,"LncRNA"
78,"LINCPINT","H1299","g2","R2",7.458847,"LncRNA"
84,"LINCPINT","H1299","g2","R2",8.177908,"LncRNA"
90,"LINCPINT","H1299","g2","R2",8.983728,"LncRNA"
0,"LINCPINT","H1299","g3","R1",0.4836766,"LncRNA"
6,"LINCPINT","H1299","g3","R1",0.6621648,"LncRNA"
12,"LINCPINT","H1299","g3","R1",1,"LncRNA"
18,"LINCPINT","H1299","g3","R1",1.361721,"LncRNA"
24,"LINCPINT","H1299","g3","R1",1.748482,"LncRNA"
30,"LINCPINT","H1299","g3","R1",2.214585,"LncRNA"
36,"LINCPINT","H1299","g3","R1",2.752292,"LncRNA"
42,"LINCPINT","H1299","g3","R1",3.29539,"LncRNA"
48,"LINCPINT","H1299","g3","R1",3.967189,"LncRNA"
54,"LINCPINT","H1299","g3","R1",4.596624,"LncRNA"
60,"LINCPINT","H1299","g3","R1",5.369884,"LncRNA"
66,"LINCPINT","H1299","g3","R1",6.064482,"LncRNA"
72,"LINCPINT","H1299","g3","R1",6.882271,"LncRNA"
78,"LINCPINT","H1299","g3","R1",7.639409,"LncRNA"
84,"LINCPINT","H1299","g3","R1",8.363631,"LncRNA"
90,"LINCPINT","H1299","g3","R1",8.958998,"LncRNA"
0,"LINCPINT","H1299","g3","R2",0.4955806,"LncRNA"
6,"LINCPINT","H1299","g3","R2",0.7423487,"LncRNA"
12,"LINCPINT","H1299","g3","R2",1,"LncRNA"
18,"LINCPINT","H1299","g3","R2",1.390464,"LncRNA"
24,"LINCPINT","H1299","g3","R2",1.696985,"LncRNA"
30,"LINCPINT","H1299","g3","R2",2.017998,"LncRNA"
36,"LINCPINT","H1299","g3","R2",2.465786,"LncRNA"
42,"LINCPINT","H1299","g3","R2",2.796328,"LncRNA"
48,"LINCPINT","H1299","g3","R2",3.211837,"LncRNA"
54,"LINCPINT","H1299","g3","R2",3.662589,"LncRNA"
60,"LINCPINT","H1299","g3","R2",4.086672,"LncRNA"
66,"LINCPINT","H1299","g3","R2",4.615075,"LncRNA"
72,"LINCPINT","H1299","g3","R2",5.144927,"LncRNA"
78,"LINCPINT","H1299","g3","R2",5.741974,"LncRNA"
84,"LINCPINT","H1299","g3","R2",6.293392,"LncRNA"
90,"LINCPINT","H1299","g3","R2",6.865979,"LncRNA"
